"","species","site","Date","Sample","Time.Code2","dfw","order","area","salinity","shoot.density","fetch","abundance","TimeID","function.","taxon","group","eelgrss.epifauna"
"191","Alia.carinata","WI",2012-08-05,14,"E",10.6,8,0.63,20.96666667,7.9,191429,0,"WI.E","grazer","gastropod","gastropod","yes"
"192","Alia.carinata","WI",2012-08-05,15,"E",10.6,8,0.63,20.96666667,7.9,191429,0,"WI.E","grazer","gastropod","gastropod","yes"
"193","Alia.carinata","WI",2012-08-05,16,"E",10.6,8,0.63,20.96666667,7.9,191429,0,"WI.E","grazer","gastropod","gastropod","yes"
"194","Alia.carinata","RP",2012-05-22,7,"A",5.4,5,2.41,21.1,7.9,50551,0,"RP.A","grazer","gastropod","gastropod","yes"
"195","Alia.carinata","RP",2012-08-07,12,"E",5.4,5,2.41,21.1,7.9,50551,0,"RP.E","grazer","gastropod","gastropod","yes"
"196","Alia.carinata","WI",2012-06-30,7,"C",10.6,8,0.63,20.96666667,7.9,191429,0,"WI.C","grazer","gastropod","gastropod","yes"
"197","Alia.carinata","WI",2012-06-30,8,"C",10.6,8,0.63,20.96666667,7.9,191429,0,"WI.C","grazer","gastropod","gastropod","yes"
"198","Alia.carinata","WI",2012-06-30,9,"C",10.6,8,0.63,20.96666667,7.9,191429,0,"WI.C","grazer","gastropod","gastropod","yes"
"199","Alia.carinata","DC",2012-08-03,8,"E",14.4,9,4.34,24.86666667,12.5,32046,0,"DC.E","grazer","gastropod","gastropod","yes"
"200","Alia.carinata","DC",2012-08-03,9,"E",14.4,9,4.34,24.86666667,12.5,32046,0,"DC.E","grazer","gastropod","gastropod","yes"
"201","Alia.carinata","DC",2012-08-03,10,"E",14.4,9,4.34,24.86666667,12.5,32046,0,"DC.E","grazer","gastropod","gastropod","yes"
"202","Alia.carinata","WI",2012-05-20,5,"A",10.6,8,0.63,20.96666667,7.9,191429,0,"WI.A","grazer","gastropod","gastropod","yes"
"203","Alia.carinata","DC",2012-08-03,12,"E",14.4,9,4.34,24.86666667,12.5,32046,0,"DC.E","grazer","gastropod","gastropod","yes"
"204","Alia.carinata","WI",2012-06-30,15,"C",10.6,8,0.63,20.96666667,7.9,191429,0,"WI.C","grazer","gastropod","gastropod","yes"
"205","Alia.carinata","BE",2012-06-15,1,"C",9.4,7,0.12,23.5,NA,58973,0,"BE.C","grazer","gastropod","gastropod","yes"
"206","Alia.carinata","EI",2012-07-23,13,"C",9,6,0.76,21.5,NA,97169,0,"EI.C","grazer","gastropod","gastropod","yes"
"207","Alia.carinata","EI",2012-07-23,14,"C",9,6,0.76,21.5,NA,97169,0,"EI.C","grazer","gastropod","gastropod","yes"
"208","Alia.carinata","BE",2012-06-15,3,"C",9.4,7,0.12,23.5,NA,58973,0,"BE.C","grazer","gastropod","gastropod","yes"
"209","Alia.carinata","RP",2012-08-07,4,"E",5.4,5,2.41,21.1,7.9,50551,0,"RP.E","grazer","gastropod","gastropod","yes"
"210","Alia.carinata","CC",2012-07-25,1,"C",2.2,2,0.95,15.8,NA,29414,0,"CC.C","grazer","gastropod","gastropod","yes"
"211","Alia.carinata","DC",2012-08-03,1,"E",14.4,9,4.34,24.86666667,12.5,32046,0,"DC.E","grazer","gastropod","gastropod","yes"
"212","Alia.carinata","BE",2012-06-15,7,"C",9.4,7,0.12,23.5,NA,58973,0,"BE.C","grazer","gastropod","gastropod","yes"
"213","Alia.carinata","DC",2012-08-03,13,"E",14.4,9,4.34,24.86666667,12.5,32046,0,"DC.E","grazer","gastropod","gastropod","yes"
"214","Alia.carinata","BE",2012-06-15,9,"C",9.4,7,0.12,23.5,NA,58973,0,"BE.C","grazer","gastropod","gastropod","yes"
"215","Alia.carinata","BE",2012-06-15,10,"C",9.4,7,0.12,23.5,NA,58973,0,"BE.C","grazer","gastropod","gastropod","yes"
"216","Alia.carinata","BE",2012-06-15,11,"C",9.4,7,0.12,23.5,NA,58973,0,"BE.C","grazer","gastropod","gastropod","yes"
"217","Alia.carinata","CC",2012-07-25,8,"C",2.2,2,0.95,15.8,NA,29414,0,"CC.C","grazer","gastropod","gastropod","yes"
"218","Alia.carinata","WI",2012-05-20,1,"A",10.6,8,0.63,20.96666667,7.9,191429,0,"WI.A","grazer","gastropod","gastropod","yes"
"219","Alia.carinata","RP",2012-07-03,7,"C",5.4,5,2.41,21.1,7.9,50551,0,"RP.C","grazer","gastropod","gastropod","yes"
"220","Alia.carinata","BE",2012-06-15,15,"C",9.4,7,0.12,23.5,NA,58973,0,"BE.C","grazer","gastropod","gastropod","yes"
"221","Alia.carinata","BE",2012-06-15,16,"C",9.4,7,0.12,23.5,NA,58973,0,"BE.C","grazer","gastropod","gastropod","yes"
"222","Alia.carinata","CB",2012-08-11,16,"E",5.8,4,1.02,16.36666667,5,24845,0,"CB.E","grazer","gastropod","gastropod","yes"
"223","Alia.carinata","WI",2012-08-05,3,"E",10.6,8,0.63,20.96666667,7.9,191429,0,"WI.E","grazer","gastropod","gastropod","yes"
"224","Alia.carinata","WI",2012-08-05,4,"E",10.6,8,0.63,20.96666667,7.9,191429,0,"WI.E","grazer","gastropod","gastropod","yes"
"225","Alia.carinata","EI",2012-07-23,12,"C",9,6,0.76,21.5,NA,97169,0,"EI.C","grazer","gastropod","gastropod","yes"
"226","Alia.carinata","WI",2012-08-05,8,"E",10.6,8,0.63,20.96666667,7.9,191429,0,"WI.E","grazer","gastropod","gastropod","yes"
"227","Alia.carinata","CB",2012-08-11,3,"E",5.8,4,1.02,16.36666667,5,24845,0,"CB.E","grazer","gastropod","gastropod","yes"
"228","Alia.carinata","RP",2012-08-07,9,"E",5.4,5,2.41,21.1,7.9,50551,0,"RP.E","grazer","gastropod","gastropod","yes"
"229","Alia.carinata","WI",2012-06-30,10,"C",10.6,8,0.63,20.96666667,7.9,191429,0,"WI.C","grazer","gastropod","gastropod","yes"
"230","Alia.carinata","WI",2012-06-30,11,"C",10.6,8,0.63,20.96666667,7.9,191429,0,"WI.C","grazer","gastropod","gastropod","yes"
"231","Alia.carinata","WI",2012-06-30,12,"C",10.6,8,0.63,20.96666667,7.9,191429,0,"WI.C","grazer","gastropod","gastropod","yes"
"232","Alia.carinata","CB",2012-07-05,3,"C",5.8,4,1.02,16.36666667,5,24845,0,"CB.C","grazer","gastropod","gastropod","yes"
"233","Alia.carinata","WI",2012-06-30,14,"C",10.6,8,0.63,20.96666667,7.9,191429,0,"WI.C","grazer","gastropod","gastropod","yes"
"234","Alia.carinata","CB",2012-08-11,10,"E",5.8,4,1.02,16.36666667,5,24845,0,"CB.E","grazer","gastropod","gastropod","yes"
"235","Alia.carinata","WI",2012-05-20,4,"A",10.6,8,0.63,20.96666667,7.9,191429,0,"WI.A","grazer","gastropod","gastropod","yes"
"236","Alia.carinata","DC",2012-06-27,10,"C",14.4,9,4.34,24.86666667,12.5,32046,0,"DC.C","grazer","gastropod","gastropod","yes"
"237","Alia.carinata","DC",2012-06-27,11,"C",14.4,9,4.34,24.86666667,12.5,32046,0,"DC.C","grazer","gastropod","gastropod","yes"
"238","Alia.carinata","DC",2012-06-27,12,"C",14.4,9,4.34,24.86666667,12.5,32046,0,"DC.C","grazer","gastropod","gastropod","yes"
"239","Alia.carinata","DC",2012-06-27,13,"C",14.4,9,4.34,24.86666667,12.5,32046,0,"DC.C","grazer","gastropod","gastropod","yes"
"240","Alia.carinata","DC",2012-06-27,14,"C",14.4,9,4.34,24.86666667,12.5,32046,0,"DC.C","grazer","gastropod","gastropod","yes"
"241","Alia.carinata","DC",2012-05-28,7,"A",14.4,9,4.34,24.86666667,12.5,32046,0,"DC.A","grazer","gastropod","gastropod","yes"
"242","Alia.carinata","CB",2012-07-05,13,"C",5.8,4,1.02,16.36666667,5,24845,0,"CB.C","grazer","gastropod","gastropod","yes"
"243","Alia.carinata","WI",2012-05-20,12,"A",10.6,8,0.63,20.96666667,7.9,191429,0,"WI.A","grazer","gastropod","gastropod","yes"
"244","Alia.carinata","WI",2012-05-20,13,"A",10.6,8,0.63,20.96666667,7.9,191429,0,"WI.A","grazer","gastropod","gastropod","yes"
"245","Alia.carinata","WI",2012-05-20,14,"A",10.6,8,0.63,20.96666667,7.9,191429,0,"WI.A","grazer","gastropod","gastropod","yes"
"246","Alia.carinata","DC",2012-06-27,8,"C",14.4,9,4.34,24.86666667,12.5,32046,0,"DC.C","grazer","gastropod","gastropod","yes"
"247","Alia.carinata","NB",2012-08-09,9,"E",1,1,11.33,15.66666667,8,68719,0,"NB.E","grazer","gastropod","gastropod","yes"
"248","Alia.carinata","NB",2012-08-09,10,"E",1,1,11.33,15.66666667,8,68719,0,"NB.E","grazer","gastropod","gastropod","yes"
"249","Alia.carinata","BE",2012-06-15,4,"C",9.4,7,0.12,23.5,NA,58973,0,"BE.C","grazer","gastropod","gastropod","yes"
"250","Alia.carinata","BE",2012-06-15,5,"C",9.4,7,0.12,23.5,NA,58973,0,"BE.C","grazer","gastropod","gastropod","yes"
"251","Alia.carinata","BE",2012-06-15,6,"C",9.4,7,0.12,23.5,NA,58973,0,"BE.C","grazer","gastropod","gastropod","yes"
"252","Alia.carinata","RP",2012-07-03,13,"C",5.4,5,2.41,21.1,7.9,50551,0,"RP.C","grazer","gastropod","gastropod","yes"
"253","Alia.carinata","BE",2012-06-15,8,"C",9.4,7,0.12,23.5,NA,58973,0,"BE.C","grazer","gastropod","gastropod","yes"
"254","Alia.carinata","DC",2012-06-27,15,"C",14.4,9,4.34,24.86666667,12.5,32046,0,"DC.C","grazer","gastropod","gastropod","yes"
"255","Alia.carinata","DC",2012-06-27,16,"C",14.4,9,4.34,24.86666667,12.5,32046,0,"DC.C","grazer","gastropod","gastropod","yes"
"256","Alia.carinata","BI",2012-06-20,4,"C",5,3,0.61,15.7,NA,51587,1,"BI.C","grazer","gastropod","gastropod","yes"
"257","Alia.carinata","EI",2012-07-23,15,"C",9,6,0.76,21.5,NA,97169,0,"EI.C","grazer","gastropod","gastropod","yes"
"258","Alia.carinata","EI",2012-07-23,16,"C",9,6,0.76,21.5,NA,97169,0,"EI.C","grazer","gastropod","gastropod","yes"
"259","Alia.carinata","BE",2012-06-15,14,"C",9.4,7,0.12,23.5,NA,58973,0,"BE.C","grazer","gastropod","gastropod","yes"
"260","Alia.carinata","BI",2012-06-20,8,"C",5,3,0.61,15.7,NA,51587,1,"BI.C","grazer","gastropod","gastropod","yes"
"261","Alia.carinata","BI",2012-06-20,9,"C",5,3,0.61,15.7,NA,51587,0,"BI.C","grazer","gastropod","gastropod","yes"
"262","Alia.carinata","RP",2012-05-22,5,"A",5.4,5,2.41,21.1,7.9,50551,0,"RP.A","grazer","gastropod","gastropod","yes"
"263","Alia.carinata","RP",2012-07-03,2,"C",5.4,5,2.41,21.1,7.9,50551,0,"RP.C","grazer","gastropod","gastropod","yes"
"264","Alia.carinata","BI",2012-06-20,12,"C",5,3,0.61,15.7,NA,51587,0,"BI.C","grazer","gastropod","gastropod","yes"
"265","Alia.carinata","BI",2012-06-20,13,"C",5,3,0.61,15.7,NA,51587,1,"BI.C","grazer","gastropod","gastropod","yes"
"266","Alia.carinata","BI",2012-06-20,14,"C",5,3,0.61,15.7,NA,51587,0,"BI.C","grazer","gastropod","gastropod","yes"
"267","Alia.carinata","BI",2012-06-20,15,"C",5,3,0.61,15.7,NA,51587,1,"BI.C","grazer","gastropod","gastropod","yes"
"268","Alia.carinata","BI",2012-06-20,16,"C",5,3,0.61,15.7,NA,51587,0,"BI.C","grazer","gastropod","gastropod","yes"
"269","Alia.carinata","RP",2012-08-07,1,"E",5.4,5,2.41,21.1,7.9,50551,0,"RP.E","grazer","gastropod","gastropod","yes"
"270","Alia.carinata","NB",2012-08-09,16,"E",1,1,11.33,15.66666667,8,68719,0,"NB.E","grazer","gastropod","gastropod","yes"
"271","Alia.carinata","RP",2012-08-07,13,"E",5.4,5,2.41,21.1,7.9,50551,0,"RP.E","grazer","gastropod","gastropod","yes"
"272","Alia.carinata","RP",2012-05-22,2,"A",5.4,5,2.41,21.1,7.9,50551,0,"RP.A","grazer","gastropod","gastropod","yes"
"273","Alia.carinata","WI",2012-08-05,1,"E",10.6,8,0.63,20.96666667,7.9,191429,0,"WI.E","grazer","gastropod","gastropod","yes"
"274","Alia.carinata","CB",2012-07-05,5,"C",5.8,4,1.02,16.36666667,5,24845,0,"CB.C","grazer","gastropod","gastropod","yes"
"275","Alia.carinata","RP",2012-07-03,5,"C",5.4,5,2.41,21.1,7.9,50551,0,"RP.C","grazer","gastropod","gastropod","yes"
"276","Alia.carinata","DC",2012-05-28,1,"A",14.4,9,4.34,24.86666667,12.5,32046,0,"DC.A","grazer","gastropod","gastropod","yes"
"277","Alia.carinata","RP",2012-08-07,14,"E",5.4,5,2.41,21.1,7.9,50551,0,"RP.E","grazer","gastropod","gastropod","yes"
"278","Alia.carinata","WI",2012-08-05,5,"E",10.6,8,0.63,20.96666667,7.9,191429,0,"WI.E","grazer","gastropod","gastropod","yes"
"279","Alia.carinata","WI",2012-08-05,6,"E",10.6,8,0.63,20.96666667,7.9,191429,0,"WI.E","grazer","gastropod","gastropod","yes"
"280","Alia.carinata","RP",2012-08-07,7,"E",5.4,5,2.41,21.1,7.9,50551,0,"RP.E","grazer","gastropod","gastropod","yes"
"281","Alia.carinata","RP",2012-05-22,9,"A",5.4,5,2.41,21.1,7.9,50551,0,"RP.A","grazer","gastropod","gastropod","yes"
"282","Alia.carinata","RP",2012-05-22,10,"A",5.4,5,2.41,21.1,7.9,50551,0,"RP.A","grazer","gastropod","gastropod","yes"
"283","Alia.carinata","RP",2012-05-22,11,"A",5.4,5,2.41,21.1,7.9,50551,0,"RP.A","grazer","gastropod","gastropod","yes"
"284","Alia.carinata","RP",2012-05-22,12,"A",5.4,5,2.41,21.1,7.9,50551,0,"RP.A","grazer","gastropod","gastropod","yes"
"285","Alia.carinata","RP",2012-05-22,13,"A",5.4,5,2.41,21.1,7.9,50551,0,"RP.A","grazer","gastropod","gastropod","yes"
"286","Alia.carinata","RP",2012-05-22,14,"A",5.4,5,2.41,21.1,7.9,50551,0,"RP.A","grazer","gastropod","gastropod","yes"
"287","Alia.carinata","RP",2012-05-22,15,"A",5.4,5,2.41,21.1,7.9,50551,0,"RP.A","grazer","gastropod","gastropod","yes"
"288","Alia.carinata","RP",2012-05-22,16,"A",5.4,5,2.41,21.1,7.9,50551,0,"RP.A","grazer","gastropod","gastropod","yes"
"289","Alia.carinata","NB",2012-08-09,14,"E",1,1,11.33,15.66666667,8,68719,0,"NB.E","grazer","gastropod","gastropod","yes"
"290","Alia.carinata","RP",2012-07-03,11,"C",5.4,5,2.41,21.1,7.9,50551,0,"RP.C","grazer","gastropod","gastropod","yes"
"291","Alia.carinata","RP",2012-07-03,12,"C",5.4,5,2.41,21.1,7.9,50551,0,"RP.C","grazer","gastropod","gastropod","yes"
"292","Alia.carinata","CB",2012-07-05,1,"C",5.8,4,1.02,16.36666667,5,24845,0,"CB.C","grazer","gastropod","gastropod","yes"
"293","Alia.carinata","NB",2012-08-09,13,"E",1,1,11.33,15.66666667,8,68719,0,"NB.E","grazer","gastropod","gastropod","yes"
"294","Alia.carinata","WI",2012-06-30,17,"C",10.6,8,0.63,20.96666667,7.9,191429,0,"WI.C","grazer","gastropod","gastropod","yes"
"295","Alia.carinata","RP",2012-07-03,3,"C",5.4,5,2.41,21.1,7.9,50551,0,"RP.C","grazer","gastropod","gastropod","yes"
"296","Alia.carinata","RP",2012-07-03,4,"C",5.4,5,2.41,21.1,7.9,50551,0,"RP.C","grazer","gastropod","gastropod","yes"
"297","Alia.carinata","BI",2012-06-20,5,"C",5,3,0.61,15.7,NA,51587,0,"BI.C","grazer","gastropod","gastropod","yes"
"298","Alia.carinata","BI",2012-06-20,6,"C",5,3,0.61,15.7,NA,51587,0,"BI.C","grazer","gastropod","gastropod","yes"
"299","Alia.carinata","BI",2012-06-20,7,"C",5,3,0.61,15.7,NA,51587,0,"BI.C","grazer","gastropod","gastropod","yes"
"300","Alia.carinata","WI",2012-08-05,7,"E",10.6,8,0.63,20.96666667,7.9,191429,0,"WI.E","grazer","gastropod","gastropod","yes"
"301","Alia.carinata","DC",2012-06-27,3,"C",14.4,9,4.34,24.86666667,12.5,32046,0,"DC.C","grazer","gastropod","gastropod","yes"
"302","Alia.carinata","CB",2012-05-26,12,"A",5.8,4,1.02,16.36666667,5,24845,0,"CB.A","grazer","gastropod","gastropod","yes"
"303","Alia.carinata","RP",2012-05-22,3,"A",5.4,5,2.41,21.1,7.9,50551,0,"RP.A","grazer","gastropod","gastropod","yes"
"304","Amph.E..dorsal.teeth.","CB",2012-08-11,4,"E",5.8,4,1.02,16.36666667,5,24845,0,"CB.E","grazer","amphipod","crustacean","yes"
"305","Amph.E..dorsal.teeth.","WI",2012-08-05,15,"E",10.6,8,0.63,20.96666667,7.9,191429,0,"WI.E","grazer","amphipod","crustacean","yes"
"306","Amph.E..dorsal.teeth.","CB",2012-07-05,13,"C",5.8,4,1.02,16.36666667,5,24845,0,"CB.C","grazer","amphipod","crustacean","yes"
"307","Amph.E..dorsal.teeth.","DC",2012-06-27,2,"C",14.4,9,4.34,24.86666667,12.5,32046,0,"DC.C","grazer","amphipod","crustacean","yes"
"308","Amph.E..dorsal.teeth.","CB",2012-08-11,6,"E",5.8,4,1.02,16.36666667,5,24845,0,"CB.E","grazer","amphipod","crustacean","yes"
"309","Amph.E..dorsal.teeth.","NB",2012-07-10,9,"C",1,1,11.33,15.66666667,8,68719,0,"NB.C","grazer","amphipod","crustacean","yes"
"310","Amph.E..dorsal.teeth.","RP",2012-07-03,8,"C",5.4,5,2.41,21.1,7.9,50551,0,"RP.C","grazer","amphipod","crustacean","yes"
"311","Amph.E..dorsal.teeth.","CC",2012-07-25,3,"C",2.2,2,0.95,15.8,NA,29414,2,"CC.C","grazer","amphipod","crustacean","yes"
"312","Amph.E..dorsal.teeth.","BE",2012-06-15,9,"C",9.4,7,0.12,23.5,NA,58973,3,"BE.C","grazer","amphipod","crustacean","yes"
"313","Amph.E..dorsal.teeth.","BI",2012-06-20,7,"C",5,3,0.61,15.7,NA,51587,6,"BI.C","grazer","amphipod","crustacean","yes"
"314","Amph.E..dorsal.teeth.","NB",2012-08-09,12,"E",1,1,11.33,15.66666667,8,68719,0,"NB.E","grazer","amphipod","crustacean","yes"
"315","Amph.E..dorsal.teeth.","WI",2012-05-20,5,"A",10.6,8,0.63,20.96666667,7.9,191429,0,"WI.A","grazer","amphipod","crustacean","yes"
"316","Amph.E..dorsal.teeth.","NB",2012-05-24,9,"A",1,1,11.33,15.66666667,8,68719,0,"NB.A","grazer","amphipod","crustacean","yes"
"317","Amph.E..dorsal.teeth.","DC",2012-06-27,9,"C",14.4,9,4.34,24.86666667,12.5,32046,0,"DC.C","grazer","amphipod","crustacean","yes"
"318","Amph.E..dorsal.teeth.","DC",2012-06-27,1,"C",14.4,9,4.34,24.86666667,12.5,32046,0,"DC.C","grazer","amphipod","crustacean","yes"
"319","Amph.E..dorsal.teeth.","RP",2012-05-22,10,"A",5.4,5,2.41,21.1,7.9,50551,0,"RP.A","grazer","amphipod","crustacean","yes"
"320","Amph.E..dorsal.teeth.","CB",2012-07-05,7,"C",5.8,4,1.02,16.36666667,5,24845,0,"CB.C","grazer","amphipod","crustacean","yes"
"321","Amph.E..dorsal.teeth.","DC",2012-06-27,3,"C",14.4,9,4.34,24.86666667,12.5,32046,0,"DC.C","grazer","amphipod","crustacean","yes"
"322","Amph.E..dorsal.teeth.","BE",2012-06-15,8,"C",9.4,7,0.12,23.5,NA,58973,1,"BE.C","grazer","amphipod","crustacean","yes"
"323","Amph.E..dorsal.teeth.","CB",2012-05-26,4,"A",5.8,4,1.02,16.36666667,5,24845,0,"CB.A","grazer","amphipod","crustacean","yes"
"324","Amph.E..dorsal.teeth.","CB",2012-05-26,1,"A",5.8,4,1.02,16.36666667,5,24845,0,"CB.A","grazer","amphipod","crustacean","yes"
"325","Amph.E..dorsal.teeth.","NB",2012-08-09,13,"E",1,1,11.33,15.66666667,8,68719,0,"NB.E","grazer","amphipod","crustacean","yes"
"326","Amph.E..dorsal.teeth.","DC",2012-05-28,11,"A",14.4,9,4.34,24.86666667,12.5,32046,0,"DC.A","grazer","amphipod","crustacean","yes"
"327","Amph.E..dorsal.teeth.","DC",2012-08-03,8,"E",14.4,9,4.34,24.86666667,12.5,32046,0,"DC.E","grazer","amphipod","crustacean","yes"
"328","Amph.E..dorsal.teeth.","RP",2012-07-03,7,"C",5.4,5,2.41,21.1,7.9,50551,0,"RP.C","grazer","amphipod","crustacean","yes"
"329","Amph.E..dorsal.teeth.","WI",2012-05-20,4,"A",10.6,8,0.63,20.96666667,7.9,191429,0,"WI.A","grazer","amphipod","crustacean","yes"
"330","Amph.E..dorsal.teeth.","NB",2012-07-10,1,"C",1,1,11.33,15.66666667,8,68719,0,"NB.C","grazer","amphipod","crustacean","yes"
"331","Amph.E..dorsal.teeth.","BI",2012-06-20,5,"C",5,3,0.61,15.7,NA,51587,1,"BI.C","grazer","amphipod","crustacean","yes"
"332","Amph.E..dorsal.teeth.","BE",2012-06-15,7,"C",9.4,7,0.12,23.5,NA,58973,6,"BE.C","grazer","amphipod","crustacean","yes"
"333","Amph.E..dorsal.teeth.","DC",2012-08-03,7,"E",14.4,9,4.34,24.86666667,12.5,32046,0,"DC.E","grazer","amphipod","crustacean","yes"
"334","Amph.E..dorsal.teeth.","EI",2012-07-23,10,"C",9,6,0.76,21.5,NA,97169,0,"EI.C","grazer","amphipod","crustacean","yes"
"335","Amph.E..dorsal.teeth.","BE",2012-06-15,13,"C",9.4,7,0.12,23.5,NA,58973,68,"BE.C","grazer","amphipod","crustacean","yes"
"336","Amph.E..dorsal.teeth.","BI",2012-06-20,14,"C",5,3,0.61,15.7,NA,51587,2,"BI.C","grazer","amphipod","crustacean","yes"
"337","Amph.E..dorsal.teeth.","EI",2012-07-23,14,"C",9,6,0.76,21.5,NA,97169,0,"EI.C","grazer","amphipod","crustacean","yes"
"338","Amph.E..dorsal.teeth.","DC",2012-05-28,2,"A",14.4,9,4.34,24.86666667,12.5,32046,0,"DC.A","grazer","amphipod","crustacean","yes"
"339","Amph.E..dorsal.teeth.","RP",2012-05-22,1,"A",5.4,5,2.41,21.1,7.9,50551,1,"RP.A","grazer","amphipod","crustacean","yes"
"340","Amph.E..dorsal.teeth.","BI",2012-06-20,1,"C",5,3,0.61,15.7,NA,51587,4,"BI.C","grazer","amphipod","crustacean","yes"
"341","Amph.E..dorsal.teeth.","NB",2012-07-10,12,"C",1,1,11.33,15.66666667,8,68719,0,"NB.C","grazer","amphipod","crustacean","yes"
"342","Amph.E..dorsal.teeth.","NB",2012-08-09,15,"E",1,1,11.33,15.66666667,8,68719,0,"NB.E","grazer","amphipod","crustacean","yes"
"343","Amph.E..dorsal.teeth.","RP",2012-07-03,6,"C",5.4,5,2.41,21.1,7.9,50551,0,"RP.C","grazer","amphipod","crustacean","yes"
"344","Amph.E..dorsal.teeth.","WI",2012-06-30,7,"C",10.6,8,0.63,20.96666667,7.9,191429,1,"WI.C","grazer","amphipod","crustacean","yes"
"345","Amph.E..dorsal.teeth.","RP",2012-08-07,9,"E",5.4,5,2.41,21.1,7.9,50551,0,"RP.E","grazer","amphipod","crustacean","yes"
"346","Amph.E..dorsal.teeth.","BI",2012-06-20,4,"C",5,3,0.61,15.7,NA,51587,1,"BI.C","grazer","amphipod","crustacean","yes"
"347","Amph.E..dorsal.teeth.","NB",2012-08-09,5,"E",1,1,11.33,15.66666667,8,68719,0,"NB.E","grazer","amphipod","crustacean","yes"
"348","Amph.E..dorsal.teeth.","DC",2012-05-28,4,"A",14.4,9,4.34,24.86666667,12.5,32046,0,"DC.A","grazer","amphipod","crustacean","yes"
"349","Amph.E..dorsal.teeth.","CB",2012-05-26,3,"A",5.8,4,1.02,16.36666667,5,24845,0,"CB.A","grazer","amphipod","crustacean","yes"
"350","Amph.E..dorsal.teeth.","CB",2012-05-26,2,"A",5.8,4,1.02,16.36666667,5,24845,0,"CB.A","grazer","amphipod","crustacean","yes"
"351","Amph.E..dorsal.teeth.","DC",2012-05-28,3,"A",14.4,9,4.34,24.86666667,12.5,32046,0,"DC.A","grazer","amphipod","crustacean","yes"
"352","Amph.E..dorsal.teeth.","NB",2012-08-09,11,"E",1,1,11.33,15.66666667,8,68719,0,"NB.E","grazer","amphipod","crustacean","yes"
"353","Amph.E..dorsal.teeth.","RP",2012-07-03,4,"C",5.4,5,2.41,21.1,7.9,50551,0,"RP.C","grazer","amphipod","crustacean","yes"
"354","Amph.E..dorsal.teeth.","NB",2012-08-09,10,"E",1,1,11.33,15.66666667,8,68719,0,"NB.E","grazer","amphipod","crustacean","yes"
"355","Amph.E..dorsal.teeth.","CB",2012-08-11,10,"E",5.8,4,1.02,16.36666667,5,24845,0,"CB.E","grazer","amphipod","crustacean","yes"
"356","Amph.E..dorsal.teeth.","BI",2012-06-20,2,"C",5,3,0.61,15.7,NA,51587,1,"BI.C","grazer","amphipod","crustacean","yes"
"357","Amph.E..dorsal.teeth.","CC",2012-07-25,4,"C",2.2,2,0.95,15.8,NA,29414,2,"CC.C","grazer","amphipod","crustacean","yes"
"358","Amph.E..dorsal.teeth.","DC",2012-06-27,4,"C",14.4,9,4.34,24.86666667,12.5,32046,0,"DC.C","grazer","amphipod","crustacean","yes"
"359","Amph.E..dorsal.teeth.","DC",2012-06-27,16,"C",14.4,9,4.34,24.86666667,12.5,32046,0,"DC.C","grazer","amphipod","crustacean","yes"
"360","Amph.E..dorsal.teeth.","DC",2012-06-27,10,"C",14.4,9,4.34,24.86666667,12.5,32046,0,"DC.C","grazer","amphipod","crustacean","yes"
"361","Amph.E..dorsal.teeth.","RP",2012-07-03,16,"C",5.4,5,2.41,21.1,7.9,50551,0,"RP.C","grazer","amphipod","crustacean","yes"
"362","Amph.E..dorsal.teeth.","WI",2012-05-20,10,"A",10.6,8,0.63,20.96666667,7.9,191429,0,"WI.A","grazer","amphipod","crustacean","yes"
"363","Amph.E..dorsal.teeth.","DC",2012-08-03,14,"E",14.4,9,4.34,24.86666667,12.5,32046,0,"DC.E","grazer","amphipod","crustacean","yes"
"364","Amph.E..dorsal.teeth.","BE",2012-06-15,14,"C",9.4,7,0.12,23.5,NA,58973,0,"BE.C","grazer","amphipod","crustacean","yes"
